channel_acq,test_coupon,num_past_purch,spent_last_purchase,weeks_since_visit,browsing_minutes,shopping_cart,trans_after,revenue_after, prediction_using_neural_network
4.0,0.0,8.0,123.98,4.0,12.0,0.0,0.0,0.0,0.5943399667739868
1.0,1.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,0.009310017339885235
3.0,0.0,0.0,0.0,1.0,13.0,0.0,0.0,0.0,0.11633582413196564
1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.08648419380187988
1.0,1.0,3.0,139.98,5.0,18.0,1.0,0.0,0.0,0.07241526246070862
3.0,0.0,2.0,73.49,4.0,6.0,0.0,0.0,0.0,0.047268640249967575
1.0,1.0,1.0,53.49,5.0,1.0,1.0,0.0,0.0,0.03331306204199791
2.0,1.0,1.0,67.99,0.0,15.0,1.0,0.0,0.0,0.19746637344360352
3.0,0.0,0.0,0.0,7.0,15.0,1.0,0.0,0.0,0.06517697125673294
3.0,0.0,3.0,36.99,4.0,23.0,0.0,0.0,0.0,0.07896953076124191
1.0,0.0,2.0,203.97,0.0,14.0,0.0,0.0,0.0,0.03352924436330795
1.0,0.0,1.0,62.99,0.0,12.0,1.0,0.0,0.0,0.13992780447006226
1.0,1.0,1.0,70.99,1.0,16.0,0.0,0.0,0.0,0.020038064569234848
1.0,0.0,2.0,43.49,1.0,9.0,1.0,0.0,0.0,0.1734749674797058
3.0,1.0,0.0,0.0,5.0,15.0,0.0,0.0,0.0,0.047777388244867325
2.0,1.0,1.0,64.99,4.0,15.0,0.0,0.0,0.0,0.015696996822953224
3.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.17218716442584991
2.0,1.0,4.0,71.99,2.0,1.0,0.0,1.0,57.592,0.09880873560905457
2.0,0.0,0.0,0.0,4.0,14.0,0.0,0.0,0.0,0.026620177552103996
3.0,1.0,1.0,138.98,1.0,13.0,1.0,0.0,0.0,0.21016424894332886
2.0,0.0,0.0,0.0,5.0,10.0,0.0,0.0,0.0,0.01725533977150917
3.0,1.0,0.0,0.0,3.0,14.0,0.0,0.0,0.0,0.08208032697439194
3.0,1.0,1.0,79.99,7.0,14.0,0.0,0.0,0.0,0.011584535241127014
2.0,1.0,0.0,0.0,2.0,21.0,0.0,0.0,0.0,0.07230490446090698
2.0,0.0,1.0,361.96,1.0,16.0,0.0,0.0,0.0,0.01801515929400921
2.0,0.0,1.0,87.98,1.0,7.0,0.0,0.0,0.0,0.036683641374111176
1.0,0.0,2.0,41.99,2.0,3.0,0.0,0.0,0.0,0.029111498966813087
2.0,1.0,0.0,0.0,2.0,23.0,0.0,1.0,52.792,0.07703894376754761
1.0,1.0,0.0,0.0,4.0,24.0,1.0,0.0,0.0,0.06862377375364304
1.0,1.0,2.0,76.99,1.0,3.0,1.0,0.0,0.0,0.13748979568481445
2.0,1.0,12.0,69.49,2.0,18.0,1.0,2.0,111.184,0.9689143896102905
4.0,1.0,0.0,0.0,3.0,14.0,0.0,0.0,0.0,0.15044891834259033
1.0,0.0,0.0,0.0,2.0,24.0,0.0,0.0,0.0,0.03463476151227951
1.0,0.0,0.0,0.0,1.0,16.0,0.0,0.0,0.0,0.03571757674217224
3.0,1.0,1.0,188.97,6.0,6.0,1.0,0.0,0.0,0.05346732959151268
2.0,1.0,0.0,0.0,0.0,7.0,1.0,1.0,57.592,0.19034504890441895
2.0,1.0,0.0,0.0,4.0,13.0,1.0,1.0,30.791999999999998,0.09098683297634125
1.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.004318750463426113
1.0,1.0,2.0,165.98,0.0,20.0,0.0,1.0,66.392,0.03309157118201256
1.0,0.0,0.0,0.0,4.0,3.0,1.0,0.0,0.0,0.028665803372859955
1.0,0.0,4.0,46.99,0.0,18.0,0.0,0.0,0.0,0.12794709205627441
1.0,0.0,0.0,0.0,4.0,25.0,0.0,0.0,0.0,0.019733944907784462
5.0,0.0,2.0,68.49,3.0,29.0,1.0,0.0,0.0,0.6503368020057678
3.0,0.0,1.0,51.99,2.0,20.0,0.0,0.0,0.0,0.05662183836102486
2.0,0.0,0.0,0.0,5.0,24.0,0.0,0.0,0.0,0.027585916221141815
1.0,0.0,1.0,263.96,5.0,5.0,1.0,0.0,0.0,0.022038906812667847
3.0,0.0,1.0,61.99,1.0,14.0,1.0,0.0,0.0,0.2787705659866333
1.0,1.0,2.0,51.99,1.0,9.0,1.0,0.0,0.0,0.14983054995536804
3.0,0.0,1.0,54.49,7.0,22.0,0.0,0.0,0.0,0.05526261404156685
1.0,0.0,0.0,0.0,4.0,4.0,1.0,0.0,0.0,0.029635529965162277
2.0,1.0,5.0,62.99,5.0,17.0,1.0,0.0,0.0,0.31100648641586304
3.0,1.0,5.0,48.99,4.0,14.0,0.0,0.0,0.0,0.1710919290781021
1.0,1.0,0.0,0.0,6.0,17.0,1.0,0.0,0.0,0.030471961945295334
2.0,0.0,2.0,81.99,6.0,2.0,0.0,0.0,0.0,0.015359945595264435
1.0,1.0,1.0,239.96,0.0,11.0,0.0,0.0,0.0,0.016021328046917915
3.0,1.0,2.0,137.98,1.0,10.0,0.0,0.0,0.0,0.07638654857873917
1.0,1.0,7.0,70.99,5.0,1.0,0.0,0.0,0.0,0.10638159513473511
1.0,0.0,3.0,70.99,5.0,16.0,0.0,0.0,0.0,0.020634301006793976
2.0,1.0,0.0,0.0,4.0,16.0,0.0,0.0,0.0,0.034381382167339325
3.0,0.0,5.0,66.99,5.0,5.0,1.0,1.0,66.99,0.46215009689331055
1.0,1.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.05401776731014252
1.0,0.0,2.0,135.98,3.0,2.0,0.0,0.0,0.0,0.017080459743738174
1.0,0.0,7.0,62.99,0.0,1.0,0.0,0.0,0.0,0.2866196632385254
3.0,1.0,5.0,53.99,1.0,10.0,1.0,0.0,0.0,0.7022743821144104
3.0,1.0,0.0,0.0,6.0,14.0,1.0,0.0,0.0,0.10009651631116867
3.0,0.0,0.0,0.0,0.0,13.0,0.0,1.0,50.99,0.15432998538017273
3.0,0.0,8.0,200.97,2.0,8.0,0.0,1.0,66.99,0.5325228571891785
3.0,0.0,1.0,70.99,0.0,8.0,0.0,0.0,0.0,0.08497326821088791
1.0,1.0,9.0,55.99,2.0,22.0,0.0,0.0,0.0,0.3978440463542938
2.0,0.0,3.0,71.99,3.0,5.0,0.0,0.0,0.0,0.05711040273308754
1.0,0.0,0.0,0.0,4.0,10.0,1.0,0.0,0.0,0.03615586832165718
2.0,1.0,6.0,72.99,4.0,16.0,1.0,2.0,116.78399999999999,0.4838208854198456
1.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.05634059011936188
1.0,1.0,0.0,0.0,5.0,15.0,1.0,0.0,0.0,0.03832821920514107
3.0,1.0,4.0,105.98,6.0,22.0,0.0,0.0,0.0,0.06075755134224892
3.0,0.0,1.0,46.99,0.0,2.0,0.0,0.0,0.0,0.08799101412296295
3.0,1.0,2.0,112.98,5.0,24.0,1.0,0.0,0.0,0.1411319226026535
2.0,0.0,0.0,0.0,5.0,8.0,0.0,0.0,0.0,0.016130782663822174
1.0,1.0,0.0,0.0,1.0,10.0,1.0,0.0,0.0,0.10251190513372421
3.0,1.0,5.0,57.99,0.0,20.0,0.0,0.0,0.0,0.383518785238266
3.0,0.0,2.0,132.98,5.0,14.0,0.0,0.0,0.0,0.032079726457595825
1.0,1.0,0.0,0.0,4.0,10.0,0.0,0.0,0.0,0.014426052570343018
1.0,1.0,0.0,0.0,6.0,18.0,0.0,0.0,0.0,0.010331759229302406
3.0,0.0,0.0,0.0,7.0,18.0,0.0,0.0,0.0,0.024201050400733948
3.0,0.0,2.0,62.99,7.0,21.0,1.0,0.0,0.0,0.14682815968990326
1.0,1.0,1.0,125.98,4.0,18.0,1.0,0.0,0.0,0.03863847255706787
1.0,1.0,3.0,188.97,1.0,12.0,0.0,0.0,0.0,0.036790791898965836
1.0,1.0,2.0,61.99,4.0,19.0,0.0,0.0,0.0,0.014997797086834908
3.0,0.0,0.0,0.0,5.0,22.0,1.0,0.0,0.0,0.1404842734336853
2.0,1.0,2.0,62.99,1.0,3.0,0.0,0.0,0.0,0.05321584269404411
1.0,0.0,3.0,69.99,0.0,5.0,0.0,0.0,0.0,0.07325688004493713
1.0,1.0,6.0,99.49,2.0,13.0,0.0,0.0,0.0,0.14011186361312866
4.0,0.0,1.0,60.99,6.0,9.0,1.0,0.0,0.0,0.14398285746574402
3.0,0.0,1.0,43.99,5.0,20.0,0.0,0.0,0.0,0.08252662420272827
2.0,0.0,3.0,61.99,7.0,7.0,1.0,0.0,0.0,0.09804342687129974
1.0,1.0,1.0,123.98,1.0,6.0,1.0,0.0,0.0,0.07991556823253632
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.01819424517452717
2.0,1.0,6.0,39.99,7.0,10.0,0.0,0.0,0.0,0.10200751572847366
1.0,1.0,2.0,70.99,5.0,4.0,0.0,0.0,0.0,0.010362697765231133
1.0,0.0,2.0,37.99,4.0,21.0,0.0,0.0,0.0,0.06455094367265701
1.0,1.0,1.0,61.99,5.0,12.0,0.0,0.0,0.0,0.00680506881326437
1.0,0.0,2.0,69.49,3.0,13.0,0.0,0.0,0.0,0.021664880216121674
1.0,1.0,4.0,60.99,5.0,10.0,1.0,0.0,0.0,0.132710799574852
1.0,0.0,0.0,0.0,6.0,9.0,0.0,0.0,0.0,0.006268853787332773
1.0,1.0,2.0,74.99,0.0,25.0,0.0,0.0,0.0,0.04340590164065361
3.0,0.0,3.0,63.49,0.0,19.0,0.0,1.0,63.49,0.21036459505558014
2.0,0.0,2.0,147.98,2.0,1.0,0.0,0.0,0.0,0.03721843287348747
1.0,1.0,0.0,0.0,4.0,11.0,0.0,0.0,0.0,0.014921481721103191
3.0,0.0,2.0,53.99,2.0,14.0,0.0,0.0,0.0,0.08633287996053696
3.0,1.0,3.0,47.99,4.0,3.0,1.0,0.0,0.0,0.27646416425704956
3.0,1.0,0.0,0.0,0.0,20.0,1.0,1.0,62.391999999999996,0.4034237563610077
1.0,0.0,0.0,0.0,5.0,19.0,1.0,0.0,0.0,0.03623822331428528
2.0,0.0,5.0,124.47,0.0,24.0,0.0,0.0,0.0,0.2581028342247009
3.0,0.0,2.0,60.99,6.0,17.0,0.0,0.0,0.0,0.030375661328434944
1.0,0.0,1.0,55.99,6.0,23.0,0.0,0.0,0.0,0.020696908235549927
1.0,1.0,0.0,0.0,5.0,11.0,1.0,0.0,0.0,0.033583562821149826
3.0,1.0,1.0,50.99,4.0,26.0,0.0,0.0,0.0,0.13223694264888763
4.0,0.0,1.0,127.98,4.0,7.0,0.0,0.0,0.0,0.044019926339387894
3.0,0.0,6.0,155.98,2.0,18.0,0.0,1.0,77.99,0.3381996154785156
1.0,0.0,1.0,203.97,6.0,11.0,1.0,0.0,0.0,0.02047034166753292
1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.016601132228970528
3.0,1.0,4.0,200.97,5.0,24.0,0.0,0.0,0.0,0.06167830899357796
1.0,1.0,1.0,68.99,4.0,23.0,0.0,0.0,0.0,0.009249432943761349
2.0,1.0,4.0,66.49,5.0,12.0,0.0,0.0,0.0,0.04903816804289818
5.0,1.0,0.0,0.0,5.0,16.0,0.0,0.0,0.0,0.16919752955436707
3.0,1.0,2.0,221.97,6.0,8.0,1.0,0.0,0.0,0.07813025265932083
3.0,0.0,0.0,0.0,4.0,9.0,0.0,0.0,0.0,0.04364175722002983
1.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.023963769897818565
2.0,0.0,4.0,170.97,5.0,5.0,0.0,0.0,0.0,0.04131802171468735
2.0,1.0,1.0,64.99,5.0,23.0,0.0,1.0,51.992,0.012867992743849754
3.0,0.0,3.0,57.49,2.0,9.0,0.0,0.0,0.0,0.12957347929477692
4.0,1.0,7.0,135.98,6.0,13.0,0.0,2.0,108.78399999999999,0.30229058861732483
2.0,1.0,0.0,0.0,2.0,18.0,0.0,0.0,0.0,0.0657050758600235
1.0,1.0,2.0,105.98,6.0,25.0,1.0,0.0,0.0,0.039798710495233536
3.0,1.0,1.0,69.49,2.0,16.0,0.0,0.0,0.0,0.04595552384853363
2.0,1.0,3.0,63.99,0.0,14.0,1.0,0.0,0.0,0.3971025049686432
1.0,1.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.02299630083143711
3.0,1.0,0.0,0.0,6.0,7.0,0.0,0.0,0.0,0.027319878339767456
3.0,1.0,2.0,68.99,3.0,9.0,0.0,0.0,0.0,0.05458555743098259
1.0,1.0,6.0,67.99,6.0,20.0,1.0,1.0,54.391999999999996,0.24158211052417755
3.0,0.0,5.0,64.49,6.0,12.0,0.0,0.0,0.0,0.11604160070419312
5.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.04296267405152321
4.0,0.0,0.0,0.0,3.0,17.0,1.0,0.0,0.0,0.34025317430496216
1.0,0.0,8.0,103.98,0.0,9.0,0.0,1.0,51.99,0.458015114068985
3.0,1.0,1.0,69.99,7.0,15.0,1.0,0.0,0.0,0.05910481885075569
1.0,1.0,0.0,0.0,1.0,18.0,0.0,0.0,0.0,0.04600578546524048
3.0,0.0,1.0,53.49,4.0,17.0,0.0,0.0,0.0,0.032873086631298065
2.0,1.0,1.0,62.99,1.0,9.0,0.0,0.0,0.0,0.03428416699171066
1.0,0.0,1.0,159.96,3.0,10.0,0.0,0.0,0.0,0.010251910425722599
3.0,0.0,0.0,0.0,7.0,16.0,0.0,0.0,0.0,0.022634267807006836
3.0,0.0,5.0,68.49,2.0,12.0,0.0,0.0,0.0,0.28035062551498413
3.0,1.0,4.0,66.49,4.0,1.0,1.0,2.0,106.384,0.34900563955307007
1.0,0.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,0.014539281837642193
1.0,1.0,2.0,99.98,7.0,15.0,0.0,0.0,0.0,0.00584537535905838
3.0,1.0,1.0,53.99,7.0,12.0,0.0,0.0,0.0,0.01233630906790495
1.0,1.0,1.0,59.99,2.0,13.0,0.0,0.0,0.0,0.015544669702649117
2.0,1.0,3.0,85.49,1.0,19.0,0.0,0.0,0.0,0.08517041057348251
5.0,1.0,7.0,66.99,5.0,17.0,0.0,0.0,0.0,0.5307252407073975
2.0,1.0,3.0,78.99,1.0,10.0,0.0,0.0,0.0,0.08315705507993698
1.0,1.0,0.0,0.0,6.0,24.0,0.0,0.0,0.0,0.012660347856581211
5.0,1.0,2.0,54.99,0.0,21.0,0.0,0.0,0.0,0.3021293878555298
3.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.022966453805565834
3.0,0.0,1.0,45.99,1.0,25.0,0.0,0.0,0.0,0.2656802833080292
1.0,0.0,2.0,69.99,5.0,12.0,0.0,0.0,0.0,0.012542073614895344
3.0,0.0,0.0,0.0,2.0,10.0,0.0,0.0,0.0,0.08011782169342041
3.0,0.0,4.0,66.99,1.0,2.0,0.0,0.0,0.0,0.23106490075588226
3.0,0.0,0.0,0.0,6.0,2.0,1.0,0.0,0.0,0.12828676402568817
3.0,0.0,0.0,0.0,5.0,26.0,0.0,0.0,0.0,0.05675329640507698
3.0,1.0,1.0,43.99,2.0,20.0,0.0,0.0,0.0,0.1269901543855667
4.0,0.0,3.0,64.99,2.0,4.0,0.0,1.0,64.99,0.1998894065618515
2.0,1.0,3.0,65.99,7.0,8.0,1.0,0.0,0.0,0.08500438183546066
1.0,0.0,1.0,40.99,7.0,14.0,0.0,0.0,0.0,0.008232266642153263
1.0,0.0,4.0,53.99,5.0,11.0,0.0,0.0,0.0,0.03397854045033455
1.0,0.0,3.0,57.49,5.0,16.0,1.0,0.0,0.0,0.10191888362169266
3.0,1.0,7.0,107.98,6.0,35.0,1.0,1.0,43.192,0.6067244410514832
3.0,1.0,2.0,61.99,0.0,18.0,0.0,0.0,0.0,0.12311362475156784
3.0,1.0,0.0,0.0,1.0,13.0,0.0,0.0,0.0,0.13593953847885132
1.0,1.0,0.0,0.0,3.0,18.0,0.0,0.0,0.0,0.025481441989541054
2.0,0.0,0.0,0.0,5.0,15.0,0.0,0.0,0.0,0.02041442319750786
2.0,1.0,4.0,145.47,4.0,18.0,0.0,1.0,38.792,0.052960533648729324
1.0,1.0,0.0,0.0,1.0,22.0,1.0,0.0,0.0,0.14699019491672516
1.0,1.0,2.0,66.99,4.0,19.0,0.0,0.0,0.0,0.014790339395403862
1.0,0.0,1.0,116.98,6.0,2.0,0.0,0.0,0.0,0.0049064625054597855
1.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.038516320288181305
3.0,0.0,0.0,0.0,6.0,22.0,1.0,0.0,0.0,0.10742435604333878
2.0,0.0,1.0,59.99,0.0,7.0,0.0,1.0,59.99,0.05145913362503052
4.0,0.0,4.0,69.49,4.0,3.0,1.0,0.0,0.0,0.48973146080970764
3.0,1.0,3.0,130.98,4.0,8.0,1.0,0.0,0.0,0.23648680746555328
1.0,0.0,2.0,52.99,1.0,23.0,0.0,0.0,0.0,0.0405227430164814
3.0,0.0,0.0,0.0,6.0,12.0,0.0,0.0,0.0,0.026689907535910606
1.0,1.0,2.0,61.99,5.0,15.0,0.0,0.0,0.0,0.011214370839297771
3.0,1.0,2.0,54.99,4.0,22.0,0.0,0.0,0.0,0.1057833582162857
2.0,1.0,1.0,53.99,2.0,18.0,0.0,0.0,0.0,0.028113288804888725
2.0,0.0,5.0,74.49,2.0,5.0,1.0,0.0,0.0,0.48772820830345154
1.0,1.0,3.0,139.98,6.0,20.0,1.0,0.0,0.0,0.05651666969060898
2.0,1.0,2.0,119.98,4.0,19.0,0.0,0.0,0.0,0.02220354788005352
3.0,0.0,2.0,289.96,0.0,20.0,0.0,0.0,0.0,0.07962991297245026
1.0,0.0,4.0,75.99,1.0,16.0,0.0,0.0,0.0,0.09229782223701477
2.0,0.0,0.0,0.0,3.0,7.0,1.0,0.0,0.0,0.08511684834957123
1.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.034214187413454056
2.0,1.0,4.0,58.99,1.0,9.0,0.0,0.0,0.0,0.13476738333702087
1.0,0.0,1.0,39.99,6.0,11.0,0.0,0.0,0.0,0.005980092100799084
2.0,0.0,0.0,0.0,5.0,1.0,1.0,0.0,0.0,0.18571297824382782
1.0,0.0,0.0,0.0,5.0,16.0,0.0,0.0,0.0,0.01077229343354702
1.0,0.0,7.0,55.99,1.0,24.0,0.0,0.0,0.0,0.3060086965560913
2.0,1.0,2.0,56.99,1.0,2.0,1.0,1.0,45.592,0.1779850870370865
1.0,0.0,0.0,0.0,7.0,20.0,0.0,0.0,0.0,0.006726320367306471
2.0,0.0,3.0,50.99,6.0,16.0,0.0,0.0,0.0,0.0358184352517128
1.0,1.0,2.0,63.99,0.0,8.0,1.0,0.0,0.0,0.18241852521896362
3.0,1.0,1.0,163.98,6.0,26.0,0.0,0.0,0.0,0.012744149193167686
1.0,0.0,0.0,0.0,5.0,27.0,0.0,0.0,0.0,0.015627078711986542
1.0,0.0,2.0,39.99,0.0,15.0,0.0,0.0,0.0,0.0525226853787899
1.0,1.0,0.0,0.0,7.0,11.0,1.0,0.0,0.0,0.018493644893169403
2.0,1.0,8.0,160.98,2.0,20.0,1.0,0.0,0.0,0.7745211124420166
1.0,0.0,3.0,291.96,4.0,19.0,0.0,0.0,0.0,0.014843352138996124
1.0,1.0,1.0,70.49,2.0,19.0,0.0,0.0,0.0,0.015544282272458076
3.0,0.0,3.0,77.99,5.0,9.0,0.0,0.0,0.0,0.05803099274635315
2.0,0.0,4.0,75.99,1.0,5.0,1.0,1.0,75.99,0.3957071304321289
1.0,0.0,0.0,0.0,5.0,7.0,1.0,0.0,0.0,0.02431739866733551
1.0,0.0,2.0,56.99,5.0,14.0,0.0,0.0,0.0,0.013133206404745579
3.0,0.0,2.0,44.99,0.0,16.0,1.0,0.0,0.0,0.4678701162338257
1.0,0.0,0.0,0.0,1.0,19.0,0.0,0.0,0.0,0.039432376623153687
1.0,1.0,9.0,121.98,6.0,4.0,1.0,0.0,0.0,0.5228840112686157
5.0,1.0,1.0,65.99,7.0,19.0,0.0,0.0,0.0,0.04547327756881714
2.0,1.0,3.0,167.96,6.0,16.0,0.0,0.0,0.0,0.018057677894830704
1.0,1.0,6.0,219.96,5.0,23.0,0.0,0.0,0.0,0.05069570243358612
3.0,1.0,0.0,0.0,2.0,18.0,0.0,0.0,0.0,0.12225056439638138
5.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.11066526919603348
2.0,0.0,3.0,59.49,4.0,23.0,0.0,0.0,0.0,0.07177639752626419
3.0,0.0,0.0,0.0,5.0,11.0,0.0,0.0,0.0,0.034735728055238724
2.0,0.0,3.0,61.49,6.0,3.0,0.0,0.0,0.0,0.02637914940714836
1.0,0.0,0.0,0.0,4.0,16.0,1.0,0.0,0.0,0.044045694172382355
3.0,1.0,0.0,0.0,3.0,10.0,0.0,0.0,0.0,0.07232688367366791
2.0,1.0,1.0,64.99,5.0,11.0,1.0,0.0,0.0,0.058013513684272766
1.0,0.0,2.0,74.99,5.0,20.0,0.0,0.0,0.0,0.012860811315476894
1.0,0.0,5.0,54.49,5.0,9.0,1.0,0.0,0.0,0.22724603116512299
3.0,1.0,4.0,53.49,2.0,12.0,0.0,0.0,0.0,0.17651483416557312
4.0,1.0,5.0,48.99,1.0,4.0,1.0,3.0,117.57600000000001,0.5849608182907104
2.0,1.0,1.0,52.99,1.0,18.0,1.0,0.0,0.0,0.16524426639080048
1.0,0.0,7.0,68.99,4.0,2.0,1.0,0.0,0.0,0.4883767366409302
1.0,1.0,6.0,58.49,3.0,2.0,0.0,0.0,0.0,0.11633848398923874
1.0,0.0,0.0,0.0,1.0,13.0,1.0,0.0,0.0,0.09813053905963898
2.0,1.0,4.0,61.99,0.0,7.0,0.0,0.0,0.0,0.1675543189048767
3.0,0.0,0.0,0.0,6.0,22.0,0.0,1.0,63.99,0.03719285875558853
3.0,1.0,4.0,55.49,5.0,21.0,0.0,0.0,0.0,0.1743023693561554
3.0,1.0,8.0,43.49,3.0,13.0,0.0,1.0,34.792,0.4630316495895386
1.0,1.0,2.0,215.97,7.0,17.0,1.0,0.0,0.0,0.021696243435144424
3.0,1.0,1.0,68.49,2.0,16.0,0.0,0.0,0.0,0.04607958346605301
1.0,0.0,1.0,69.49,7.0,18.0,1.0,0.0,0.0,0.02347785234451294
1.0,0.0,1.0,109.98,0.0,2.0,1.0,1.0,54.99,0.09695906937122345
3.0,0.0,2.0,47.49,7.0,25.0,0.0,0.0,0.0,0.07766027003526688
1.0,1.0,2.0,164.97,4.0,27.0,0.0,0.0,0.0,0.011699900031089783
3.0,1.0,0.0,0.0,5.0,19.0,0.0,0.0,0.0,0.05441448092460632
2.0,1.0,3.0,138.98,1.0,2.0,1.0,1.0,55.592,0.22041025757789612
1.0,1.0,1.0,50.49,1.0,3.0,0.0,0.0,0.0,0.019914517179131508
4.0,0.0,0.0,0.0,3.0,7.0,1.0,2.0,159.98,0.17521162331104279
3.0,1.0,2.0,51.49,0.0,9.0,0.0,1.0,41.192,0.12152385711669922
2.0,0.0,3.0,61.99,5.0,10.0,0.0,0.0,0.0,0.035554490983486176
5.0,1.0,2.0,65.99,4.0,3.0,0.0,0.0,0.0,0.11707344651222229
1.0,1.0,4.0,87.99,5.0,10.0,0.0,0.0,0.0,0.02661645971238613
1.0,0.0,7.0,63.99,3.0,18.0,0.0,0.0,0.0,0.21012558043003082
3.0,0.0,0.0,0.0,5.0,15.0,0.0,0.0,0.0,0.039636485278606415
1.0,0.0,7.0,101.98,0.0,14.0,1.0,0.0,0.0,0.734698474407196
3.0,0.0,0.0,0.0,4.0,17.0,0.0,0.0,0.0,0.05662710219621658
1.0,1.0,7.0,49.99,1.0,21.0,1.0,1.0,39.992,0.5998727679252625
3.0,0.0,1.0,215.97,3.0,17.0,0.0,0.0,0.0,0.027480650693178177
1.0,0.0,1.0,123.98,0.0,18.0,1.0,0.0,0.0,0.12360840290784836
5.0,1.0,0.0,0.0,7.0,16.0,0.0,0.0,0.0,0.09944305568933487
2.0,1.0,6.0,66.99,4.0,3.0,0.0,0.0,0.0,0.14707309007644653
3.0,0.0,1.0,75.99,7.0,14.0,0.0,0.0,0.0,0.013594197109341621
1.0,1.0,0.0,0.0,7.0,25.0,0.0,0.0,0.0,0.009676584973931313
3.0,0.0,3.0,251.97,0.0,8.0,0.0,1.0,83.99,0.12896478176116943
2.0,0.0,2.0,67.99,4.0,17.0,0.0,0.0,0.0,0.029391391202807426
4.0,1.0,1.0,41.99,2.0,1.0,0.0,0.0,0.0,0.0782938003540039
1.0,0.0,1.0,125.98,7.0,13.0,0.0,0.0,0.0,0.0038412590511143208
1.0,0.0,3.0,64.99,5.0,6.0,0.0,0.0,0.0,0.019988005980849266
2.0,1.0,1.0,108.98,2.0,10.0,0.0,1.0,43.592,0.023246878758072853
2.0,1.0,1.0,72.99,4.0,13.0,0.0,0.0,0.0,0.015202535316348076
1.0,1.0,5.0,72.49,4.0,22.0,0.0,0.0,0.0,0.061101485043764114
2.0,0.0,0.0,0.0,4.0,25.0,0.0,0.0,0.0,0.03834036737680435
2.0,1.0,1.0,164.97,6.0,3.0,0.0,0.0,0.0,0.006495884619653225
2.0,1.0,2.0,60.49,6.0,3.0,1.0,0.0,0.0,0.0691533163189888
3.0,1.0,1.0,145.98,2.0,16.0,0.0,0.0,0.0,0.037350378930568695
3.0,1.0,1.0,129.98,5.0,12.0,1.0,0.0,0.0,0.082984060049057
1.0,0.0,3.0,153.98,6.0,1.0,0.0,0.0,0.0,0.011617187410593033
3.0,0.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0836445614695549
5.0,0.0,2.0,72.99,4.0,12.0,0.0,0.0,0.0,0.13645687699317932
1.0,0.0,0.0,0.0,6.0,17.0,0.0,0.0,0.0,0.008229798637330532
3.0,0.0,6.0,67.49,5.0,13.0,0.0,0.0,0.0,0.21924149990081787
1.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.07347354292869568
3.0,1.0,0.0,0.0,1.0,16.0,0.0,0.0,0.0,0.15010571479797363
1.0,0.0,6.0,36.99,5.0,3.0,1.0,1.0,36.99,0.32850271463394165
3.0,0.0,2.0,66.49,4.0,1.0,0.0,0.0,0.0,0.047047220170497894
4.0,1.0,3.0,58.49,5.0,22.0,0.0,1.0,46.792,0.1942097544670105
1.0,1.0,4.0,45.99,5.0,1.0,0.0,0.0,0.0,0.028609855100512505
2.0,0.0,1.0,54.99,2.0,11.0,0.0,0.0,0.0,0.03137875720858574
1.0,0.0,1.0,62.49,0.0,9.0,0.0,0.0,0.0,0.03003198467195034
2.0,0.0,4.0,67.99,4.0,4.0,0.0,0.0,0.0,0.07022622227668762
3.0,1.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,0.1242397278547287
3.0,0.0,5.0,133.98,5.0,17.0,0.0,0.0,0.0,0.127028688788414
3.0,1.0,0.0,0.0,3.0,17.0,0.0,0.0,0.0,0.09016620367765427
1.0,0.0,0.0,0.0,6.0,16.0,1.0,0.0,0.0,0.024373449385166168
2.0,1.0,1.0,124.47,2.0,13.0,0.0,0.0,0.0,0.022598039358854294
2.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.05133873596787453
4.0,1.0,1.0,170.97,5.0,12.0,0.0,0.0,0.0,0.026586424559354782
1.0,1.0,6.0,44.49,5.0,4.0,0.0,0.0,0.0,0.07394487410783768
2.0,1.0,1.0,134.97,1.0,11.0,0.0,0.0,0.0,0.028419261798262596
5.0,0.0,2.0,60.99,5.0,15.0,1.0,0.0,0.0,0.39524024724960327
1.0,0.0,4.0,85.99,1.0,14.0,0.0,0.0,0.0,0.08914928883314133
